1617300960,0.058261,0.057816,0.058240999999999994,0.058210000000000005,1604,13885180.81,805550.4513
1617301140,0.057862000000000004,0.057,0.05784500000000001,0.057097,2207,16367658.88,937094.3237
1617301200,0.057465999999999996,0.057,0.057076999999999996,0.057326999999999996,1269,14627103.88,837788.0997
1617309600,0.060687,0.060069000000000004,0.060155999999999994,0.060253999999999995,1294,13932486.09,841589.9066
1617309660,0.060913999999999996,0.060166,0.060297,0.060662,2034,16954854.04,1028001.1109999999
1617309780,0.060989,0.060263,0.060943,0.060703,1921,17872994.06,1084845.397
1617309840,0.061075,0.060407,0.060740999999999996,0.060949,1495,17884420.67,1086818.737
1617309960,0.060948,0.060298000000000004,0.060851,0.060552999999999996,1205,11920637.64,722360.1996
1617310020,0.060961,0.060172,0.060551999999999995,0.060375,1687,16306271.95,987468.5416
1617310200,0.060253999999999995,0.059726,0.060034000000000004,0.060021000000000005,1662,20379105.58,1223404.515
1617321600,0.062641,0.062145000000000006,0.06218099999999999,0.062298,2530,16808887.01,1048180.0129999999
1617321660,0.0628,0.062273,0.062298,0.062282000000000004,1976,17237989.2,1078864.824
1617321720,0.06236900000000001,0.061639,0.06236900000000001,0.061774,2710,22795762.38,1411461.5680000002
1617321780,0.061971000000000005,0.061461,0.06175800000000001,0.061515999999999994,1544,16588530.84,1023644.6740000001
1617359100,0.0605,0.060101,0.060186,0.060215,1617,18429665.44,1110923.137
1617451560,0.058294000000000006,0.057,0.058294000000000006,0.058038,1505,20859442.77,1204087.321
1617473040,0.056754,0.056041999999999995,0.056664,0.056187,1358,8778694.894,494615.4662
1617473100,0.056575,0.05611699999999999,0.056175,0.056414,2137,12252244.42,689786.8843
1617496080,0.0559,0.055679,0.055715999999999995,0.055843,365,9822009.045,548872.7346
1617595320,0.058614,0.05825399999999999,0.058321000000000005,0.058309,2272,11484295.69,671073.8765
1617595440,0.058959000000000004,0.058577,0.05859400000000001,0.058895,1103,11945356.83,702202.6737
1617595680,0.059439,0.059000000000000004,0.059148,0.059169000000000006,2832,11473641.37,678973.4990000001
1617663000,0.059769,0.059376,0.059516,0.059737,4215,14519808.28,864786.4543
1617663060,0.060071000000000006,0.05955,0.059736000000000004,0.059946000000000006,2761,14637582.01,876624.0756
1617663180,0.060498,0.059691999999999995,0.06027999999999999,0.060258000000000006,4617,26477597.24,1592898.219
1617663240,0.060564,0.060178999999999996,0.060252,0.060408,1454,15356879.69,927188.0747
1617663300,0.060612,0.060383000000000006,0.060435,0.060537,1425,13959298.66,845349.1648
1617663360,0.060801,0.060142999999999995,0.060533000000000003,0.060329999999999995,3590,22903671.12,1385152.561
1617663420,0.060314,0.059537,0.060271000000000005,0.059908,1426,11458648.49,686532.3562
1617670440,0.060787,0.060174,0.060289999999999996,0.060178999999999996,3702,19598967.7,1185049.223
1617684060,0.059147000000000005,0.058685,0.059097000000000004,0.058778,1118,18998471.08,1117812.835
1617696540,0.059698,0.058526,0.059079,0.059516999999999994,1742,12167359.79,719517.9670000001
1617702120,0.059438,0.059036,0.059047,0.059320000000000005,857,18084146.18,1073580.17
1617705000,0.0607,0.060223,0.060295,0.060672000000000004,1999,21133112.78,1278239.795
1617716280,0.06096699999999999,0.060516999999999994,0.060835,0.060536,3110,10190133.88,618586.0059
1617716760,0.061234000000000004,0.06087000000000001,0.060957000000000004,0.061166,3464,13274258.74,810422.0298
1617716940,0.061527,0.060723,0.061454999999999996,0.061273,3677,20477945.9,1253446.83
1617717000,0.061699000000000004,0.061255,0.061259,0.06169500000000001,1214,13163082.59,809751.6647
1617717060,0.062,0.06166699999999999,0.061699000000000004,0.061904999999999995,5120,24664996.61,1525604.705
1617717120,0.06250599999999999,0.061902,0.061903,0.06250499999999999,2274,20194025.96,1254914.963
1617717180,0.062998,0.062028,0.062491,0.062973,8443,36778444.14,2301622.673
1617717240,0.06333,0.062467999999999996,0.062972,0.06325599999999999,5555,37884419.53,2382896.876
1617717300,0.064199,0.06325700000000001,0.06325700000000001,0.064154,9719,36414074.5,2319278.7090000003
1617717360,0.064725,0.063729,0.064154,0.06435700000000001,8020,38000339.42,2442744.8019999997
1617717420,0.064788,0.063653,0.064242,0.064498,4282,27927884.6,1795802.519
1617717480,0.065,0.064467,0.064498,0.065,4537,21960308.31,1423585.565
1617717540,0.065,0.06440900000000001,0.064962,0.064957,3471,51415211.35,3336719.923
1617717600,0.065288,0.06352999999999999,0.064958,0.065028,7237,50520772.83,3260250.521
1617717660,0.065087,0.06275800000000001,0.065087,0.062894,3915,29145685.27,1858630.4
1617717720,0.063251,0.062122000000000004,0.062847,0.062856,4170,32431536.07,2035570.576
1617717780,0.062885,0.061963,0.062861,0.062112,2606,29750017.13,1854757.28
1617717840,0.062723,0.0621,0.062209,0.062654,1899,13008763.61,811539.6838
1617717900,0.062777,0.062245,0.062649,0.062298,1675,17609902.79,1101294.58
1617717960,0.062464,0.061565999999999996,0.062295,0.061975,2735,24145090.51,1497652.168
1617718020,0.061975,0.061298000000000005,0.061898,0.061767999999999997,2124,16444656.86,1014460.439
1617718080,0.06194500000000001,0.061362,0.061769000000000004,0.061572,1567,12757749.96,785795.469
1617718140,0.061935000000000004,0.060772,0.061572,0.060865999999999996,2099,15519655.05,954489.0019
1617718200,0.061158000000000004,0.06029400000000001,0.060848,0.060462,2330,16275192.19,987864.7649
1617718260,0.060559,0.059000000000000004,0.06047,0.059205999999999995,2997,20008823.13,1198227.388
1617718320,0.059817999999999996,0.059008000000000005,0.059173,0.059746,2186,13029145.88,773914.2806
1617719040,0.059754999999999996,0.05901,0.059161,0.059697,1263,10577149.09,628182.1115
1617734880,0.062618,0.061877999999999996,0.061891999999999996,0.062553,3581,9942602.138,619793.2618
1617747420,0.06352000000000001,0.063136,0.063433,0.0632,3459,9608778.137,608385.1089
1617751740,0.063913,0.063296,0.063296,0.06377999999999999,2911,14550856.78,926784.3836
1617752700,0.064511,0.06408,0.064445,0.064403,3467,8989360.431,578133.4622
1617753720,0.065,0.064611,0.06493099999999999,0.064916,3546,11452253.73,743005.8944
1617753960,0.065662,0.065054,0.065054,0.065441,4953,12625917.52,825867.5681
1617754020,0.06642999999999999,0.065432,0.065491,0.06642999999999999,6635,17063118.93,1125690.118
1617754080,0.066666,0.06564,0.06642999999999999,0.066401,7965,29647137.92,1964883.9630000002
1617754500,0.065412,0.064568,0.065328,0.06537799999999999,2481,9856576.783,641775.9826
1617755580,0.06704299999999999,0.06669299999999999,0.067037,0.066854,4079,8053389.634,538360.9727
1617755640,0.067453,0.066875,0.066915,0.067367,5054,22764083.77,1531414.014
1617755700,0.067433,0.066899,0.067371,0.0669,3117,10542681.86,708279.4446
1617755760,0.066898,0.064907,0.06689500000000001,0.06531100000000001,5053,21535272.63,1418245.708
1617755820,0.065312,0.06465,0.06531100000000001,0.0653,2699,18083849.21,1176836.739
1617756300,0.064821,0.064072,0.064731,0.064097,2108,8841161.795,569692.9917
1617756360,0.064296,0.063694,0.06415599999999999,0.063997,2307,12379400.19,791557.7425
1617756600,0.064126,0.063106,0.063861,0.06343,1974,10530777.68,668426.9311
1617756900,0.063712,0.062639,0.063649,0.062919,1874,11722308.98,739858.4003
1617761700,0.0659,0.065341,0.065607,0.065834,3306,9796391.805,642752.448
1617765780,0.06678200000000001,0.066222,0.066236,0.066567,5523,10622966.66,706434.8408
1617794760,0.058824,0.058111,0.058252,0.058499,1665,13372389.43,782814.0042
1617797820,0.058185,0.0575,0.057584,0.05811,1196,10203299.79,588744.0197
1617855060,0.062274,0.062,0.062126999999999995,0.062027,2150,15530447.76,963387.4216
1617953580,0.063467,0.061019000000000004,0.061165,0.063078,10392,39932140.77,2494754.01
1617953640,0.06354,0.06274400000000001,0.063078,0.063513,5639,23139111.79,1461932.5769999998
1617953700,0.06432,0.063501,0.06352100000000001,0.06425700000000001,6944,27153065.86,1733502.5380000002
1617953760,0.064261,0.062987,0.06425700000000001,0.063319,4069,20032937.46,1272103.446
1617953820,0.063429,0.062572,0.063316,0.062862,2183,13444828.39,846433.7077
1617953940,0.06335199999999999,0.062687,0.062901,0.063185,1456,14156538.9,893141.5453
1617954000,0.0635,0.062751,0.063234,0.06316000000000001,2694,25336711.03,1598583.369
1617954060,0.063297,0.062483000000000004,0.063212,0.06263400000000001,2084,20639572.78,1297782.5159999998
1617954180,0.06261900000000001,0.062002,0.062502,0.062325,2265,10648531.1,663430.7461
1617954360,0.062532,0.06168200000000001,0.062233000000000004,0.062386000000000004,2765,17498782.88,1085111.63
1617954420,0.06264,0.062,0.062482,0.062399,1319,11594485.05,722312.4929
1618038960,0.0635,0.062152,0.062215999999999994,0.06321,4788,19896857.59,1253504.025
1618039020,0.0644,0.063062,0.06321,0.063873,9450,28325043.46,1808421.571
1618039080,0.064712,0.063836,0.06386900000000001,0.064506,5223,18582314.16,1196163.529
1618039140,0.065111,0.064475,0.06461499999999999,0.065108,7015,30217661.32,1959463.8769999999
1618039200,0.06522,0.064084,0.065107,0.064312,5256,19498407.62,1263227.0790000001
1618039260,0.06466000000000001,0.064091,0.06428400000000001,0.064373,1802,15716355.01,1012577.546
1618039320,0.0646,0.063524,0.064351,0.06379299999999999,2580,19692943.58,1259579.0890000002
1618039380,0.064269,0.06350399999999999,0.063791,0.063936,1751,12258733.14,783181.7726
1618039680,0.06437799999999999,0.063821,0.064377,0.064071,1224,11517120.8,737442.2594
1618101780,0.065134,0.064309,0.064309,0.065011,5333,20268963.56,1313672.869
1618101840,0.06552999999999999,0.064972,0.065012,0.065496,5232,13546550.72,884000.7368
1618101900,0.066465,0.06539400000000001,0.065493,0.06639,6439,24426126.7,1609138.3909999998
1618101960,0.06657300000000001,0.066076,0.066276,0.066319,8249,16844141.04,1116595.445
1618102020,0.067,0.066235,0.066314,0.067,5064,29444496.05,1968647.4630000002
1618102080,0.067,0.066479,0.067,0.06689500000000001,3070,37895382.56,2535065.663
1618102140,0.066997,0.06623,0.066927,0.06641699999999999,1747,12428707.34,827262.568
1618102200,0.066925,0.065996,0.066433,0.06688200000000001,1987,11015898.56,732070.1175
1618102260,0.066971,0.066058,0.06688,0.06627000000000001,1782,11522110.03,765129.2229
1618102320,0.067,0.066189,0.066246,0.066497,1492,20869722.55,1391443.27
1618102380,0.066689,0.06604299999999999,0.06651499999999999,0.066359,1248,12534390.93,832490.4911
1618102440,0.06754299999999999,0.066085,0.066311,0.067413,3196,44242900.95,2952071.909
1618102500,0.068023,0.06720599999999999,0.06741,0.067488,12082,47438665.37,3210568.383
1618102560,0.067704,0.06689500000000001,0.067511,0.067,2316,22248101.46,1498140.9980000001
1618102620,0.067539,0.067025,0.067098,0.067254,1809,20910664.33,1407219.842
1618102680,0.06725199999999999,0.066,0.06725199999999999,0.06626900000000001,3334,14814123.56,986330.5052
1618102740,0.06650199999999999,0.06578400000000001,0.066248,0.06643500000000001,2065,9912780.696,655844.1053
1618102860,0.066839,0.065879,0.066217,0.06662699999999999,1628,24238338.6,1609544.35
1618102920,0.067383,0.06661900000000001,0.06661900000000001,0.06737699999999999,1291,15327065.41,1028062.6359999999
1618103520,0.068,0.067256,0.0676,0.067326,4120,15164195.35,1026725.896
1618103640,0.068313,0.06764400000000001,0.067672,0.068271,2126,10623132.82,722325.9514
1618103700,0.068618,0.068016,0.06827000000000001,0.068324,5888,23830052.12,1630211.299
1618103760,0.0684,0.06776499999999999,0.068324,0.068106,2012,11895928.32,809181.1665
1618103820,0.068217,0.067108,0.068106,0.067503,1829,11117441.38,751121.0981
1618104240,0.06719800000000001,0.066666,0.06707,0.06679299999999999,1580,10816855.7,723766.1674
1618104300,0.066828,0.066028,0.06679199999999999,0.066182,3091,12299312.3,816854.1068
1618122480,0.06684,0.066299,0.06645,0.06684,3634,16494077.68,1097838.701
